"Cranberry-Omelet-1184558"|"Cranberry Omelet"|"Hybrid Rasta Mama"|"4"|"1200"|"'meaty': 0.16666666666666666, 'salty': 0.8333333333333334, 'sour': 0.16666666666666666, 'piquant': 0.0, 'bitter': 0.8333333333333334, 'sweet': 0.6666666666666666"|"'eggs', 'whole milk', 'salt', 'butter', 'cranberry sauce'"
"River-Omelets-Allrecipes"|"River Omelets"|"AllRecipes"|"4"|"3300"|"'meaty': 0.8333333333333334, 'salty': 0.8333333333333334, 'sour': 0.16666666666666666, 'piquant': 0.16666666666666666, 'bitter': 0.8333333333333334, 'sweet': 0.16666666666666666"|"'eggs', 'milk', 'salt', 'hot pepper sauce', 'bacon', 'black olives', 'plum tomatoes', 'green onions', 'mushrooms', 'monterey jack'"
"Slow-Cooker-Western-Omelet-Allrecipes"|"Slow Cooker Western Omelet"|"AllRecipes"|"4"|"44400"|"'meaty': 0.6666666666666666, 'salty': 0.8333333333333334, 'sour': 0.6666666666666666, 'piquant': 0.16666666666666666, 'bitter': 0.8333333333333334, 'sweet': 0.16666666666666666"|"'hash brown potatoes', 'cooked ham', 'onions', 'green bell pepper', 'shredded cheddar cheese', 'eggs', 'milk', 'salt', 'pepper'"
"Baked-Denver-Omelet-1334437"|"Baked Denver Omelet"|"Recipe Runner"|"4"|"2400"|"'meaty': 0.5, 'salty': 0.8333333333333334, 'sour': 0.6666666666666666, 'piquant': 0.5, 'bitter': 0.6666666666666666, 'sweet': 0.16666666666666666"|"'eggs', 'egg whites', 'milk', 'hot sauce', 'salt', 'pepper', 'extra-virgin olive oil', 'diced yellow onion', 'bell pepper', 'ham steak', 'shredded cheddar cheese'"
"Avocado-Omelet-in-a-Mug-960794"|"Avocado Omelet in a Mug"|"popsugar.com"|"3"|"1500"|"None"|"'eggs', 'salt', 'black pepper', 'cheddar cheese', 'salsa', 'avocado', 'red potato', 'water', 'garlic powder', 'cooked bacon', 'sour cream', 'green onions', 'large eggs', 'milk', 'granulated sugar', 'vanilla extract', 'cinnamon', 'raisin bread', 'maple syrup', 'powdered sugar', 'butter'"
"Fluffy-Omelet-With-Asparagus-My-Recipes"|"Fluffy Omelet with Asparagus"|"MyRecipes"|"4"|"1800"|"'meaty': 0.8333333333333334, 'salty': 0.8333333333333334, 'sour': 0.16666666666666666, 'piquant': 0.6666666666666666, 'bitter': 0.8333333333333334, 'sweet': 0.16666666666666666"|"'asparagus', 'large eggs', 'shredded sharp cheddar cheese', 'milk', 'all-purpose flour', 'cayenne', 'salt', 'butter'"
"Spanish-Omelet-My-Recipes"|"Spanish Omelet"|"MyRecipes"|"3"|"2100"|"'meaty': 0.16666666666666666, 'salty': 0.8333333333333334, 'sour': 0.16666666666666666, 'piquant': 0.0, 'bitter': 0.16666666666666666, 'sweet': 0.16666666666666666"|"'russet potatoes', 'olive oil', 'yellow onion', 'kosher salt', 'black pepper', 'eggs', 'fresh rosemary'"
"Fluffy-Egg-White-Omelet-1725252"|"Fluffy Egg White Omelet"|"Meal Prep Rockstar"|"4"|"480"|"None"|"'egg whites', 'spinach', 'sliced ham', 'olive oil'"
"Baked-oven-omelet-369622"|"Baked Oven Omelet"|"Real Mom Kitchen"|"5"|"6300"|"'meaty': 0.5, 'salty': 0.8333333333333334, 'sour': 0.16666666666666666, 'piquant': 0.16666666666666666, 'bitter': 0.8333333333333334, 'sweet': 0.16666666666666666"|"'sandwich bread', 'margarine', 'cheddar cheese', 'ham', 'green onions', 'eggs', 'milk', 'salt', 'paprika', 'prepared mustard'"
"Oven-Denver-Omelet-TasteOfHome"|"Oven Denver Omelet"|"Taste of Home"|"5"|"1800"|"'meaty': 0.8333333333333334, 'salty': 0.8333333333333334, 'sour': 0.16666666666666666, 'piquant': 0.16666666666666666, 'bitter': 0.6666666666666666, 'sweet': 0.16666666666666666"|"'large eggs', 'cream', 'shredded cheddar cheese', 'fully cooked ham', 'green pepper', 'finely chopped onion'"
"Spinach-and-Cheese-Omelet-MyRecipes-246148"|"Spinach-and-Cheese Omelet"|"MyRecipes"|"4"|"1200"|"'meaty': 0.6666666666666666, 'salty': 0.6666666666666666, 'sour': 0.5, 'piquant': 0.0, 'bitter': 0.8333333333333334, 'sweet': 0.16666666666666666"|"'large eggs', 'butter', 'spinach', 'chopped tomatoes', 'salt', 'shredded swiss cheese', 'pepper'"
"Sara_s-Spanish-Omelet-Allrecipes"|"Sara's Spanish Omelet"|"AllRecipes"|"4"|"1500"|"'meaty': 0.3333333333333333, 'salty': 0.8333333333333334, 'sour': 0.16666666666666666, 'piquant': 0.8333333333333334, 'bitter': 0.6666666666666666, 'sweet': 0.3333333333333333"|"'butter', 'green bell pepper', 'minced onion', 'tomato sauce', 'white sugar', 'worcestershire sauce', 'ground cayenne pepper', 'eggs', 'milk', 'pepper', 'salt'"
"Baked-Denver-Omelet-1229152"|"Baked Denver Omelet"|"Bless This Mess"|"4"|"3000"|"None"|"'bell pepper', 'chopped onion', 'olive oil', 'chopped cooked ham', 'large eggs', 'milk', 'ground black pepper', 'salt', 'shredded sharp cheddar cheese', 'avocado'"
"Omelet-with-Spicy-Turmeric-Lentils-aka-Tortilla-Ibelina-1969107"|"Omelet with Spicy Turmeric Lentils aka Tortilla Ibelina"|"Beauty Bites"|"3"|"1800"|"None"|"'eggs', 'lentils', 'vegetables', 'green bell pepper', 'small tomatoes', 'spring onions', 'olive oil', 'mint', 'parsley', 'cilantro'"
"2-Minute-Egg-Omelet-in-a-Mug-1448450"|"2 Minute Egg Omelet in a Mug"|"Joyful Healthy Eats"|"4"|"120"|"None"|"'cooking spray', 'eggs', 'roasted red peppers', 'spinach', 'feta cheese', 'sliced green onions', 'pepper'"
"Barbecue-Pork-_-Cheddar-Omelet-989476"|"Barbecue Pork & Cheddar Omelet"|"Hungry Hutch"|"4"|"1200"|"'meaty': 0.8333333333333334, 'salty': 0.8333333333333334, 'sour': 0.16666666666666666, 'piquant': 0.16666666666666666, 'bitter': 0.8333333333333334, 'sweet': 0.3333333333333333"|"'butter', 'eggs', 'salt', 'black pepper', 'milk', 'pork', 'shredded cheddar cheese', 'barbecue sauce'"
"Loaded-Veggie-Omelet-1260090"|"Loaded Veggie Omelet"|"Food Hunter"|"4"|"1500"|"'meaty': 0.5, 'salty': 0.8333333333333334, 'sour': 0.3333333333333333, 'piquant': 0.0, 'bitter': 0.8333333333333334, 'sweet': 0.16666666666666666"|"'asparagus spears', 'mushrooms', 'feta cheese', 'extra-virgin olive oil', 'salt', 'tomatoes', 'eggs', 'diced ham', 'sea salt', 'black pepper'"
"Cauliflower-and-Broccoli-Omelet-with-Feta-and-Parsley-989006"|"Cauliflower and Broccoli Omelet with Feta and Parsley"|"SmarterFitter"|"4"|"1200"|"None"|"'olive oil', 'broccoli', 'garlic', 'parsley', 'large eggs', 'feta cheese', 'cherry tomatoes', 'salt', 'pepper'"
"Classic-French-Herb-Omelet-1467054"|"Classic French Herb Omelet"|"Tasting Table"|"3"|"600"|"'meaty': 0.8333333333333334, 'salty': 0.8333333333333334, 'sour': 0.16666666666666666, 'piquant': 0.3333333333333333, 'bitter': 0.16666666666666666, 'sweet': 0.16666666666666666"|"'large eggs', 'kosher salt', 'ground white pepper', 'unsalted butter', 'fines herbes'"
"Picante-Omelet-Pie-1620084"|"Picante Omelet Pie"|"Feeding Big"|"4"|"2100"|"None"|"'picante sauce', 'Cabot Pepper Jack', 'Cabot Sharp Cheddar', 'large eggs', 'sour cream', 'cilantro'"
"Easy-One-egg-Omelet-1750466"|"Easy One-egg Omelet"|"Shiny Cooking"|"4"|"1200"|"'meaty': 0.16666666666666666, 'salty': 0.8333333333333334, 'sour': 0.5, 'piquant': 0.0, 'bitter': 0.8333333333333334, 'sweet': 0.16666666666666666"|"'bacon grease', 'onion tops', 'large eggs', 'salt', 'pepper', 'diced tomatoes'"
"Golden-Oven-Omelet-1608664"|"Golden Oven Omelet"|"AllRecipes"|"4"|"2400"|"'meaty': 0.6666666666666666, 'salty': 0.8333333333333334, 'sour': 0.16666666666666666, 'piquant': 0.0, 'bitter': 0.8333333333333334, 'sweet': 0.16666666666666666"|"'butter', 'eggs', 'milk', 'sour cream', 'salt'"
"Egg-Omelet-with-Broccoli-and-Cheddar---3-pts-1020944"|"Egg Omelet with Broccoli and Cheddar - 3 pts"|"Skinnytaste"|"4"|"900"|"'meaty': 0.16666666666666666, 'salty': 0.8333333333333334, 'sour': 0.8333333333333334, 'piquant': 0.0, 'bitter': 0.8333333333333334, 'sweet': 0.16666666666666666"|"'egg whites', 'broccoli', 'reduced fat cheddar cheese', 'salt', 'pepper'"
"Easy-Breakfast-Potato-Omelet-With-Cheese-997543"|"Easy Breakfast Potato Omelet With Cheese"|"Russian Filipino Kitchen"|"3"|"2400"|"'meaty': 0.16666666666666666, 'salty': 0.16666666666666666, 'sour': 0.8333333333333334, 'piquant': 0.0, 'bitter': 0.16666666666666666, 'sweet': 0.16666666666666666"|"'potatoes', 'large eggs', 'salt', 'pepper', 'vegetable oil', 'shredded mozzarella cheese'"
"Red-Kale-and-Cheese-Omelet-for-Two-571648"|"Red Kale and Cheese Omelet for Two"|"Kalyn's Kitchen"|"5"|"1200"|"None"|"'eggs', 'Spike Seasoning', 'chopped onion', 'olive oil', 'kale', 'white cheese'"
"Kimchi-Omelet-1782040"|"Kimchi Omelet"|"Appetite for China"|"4"|"1500"|"'meaty': 0.3333333333333333, 'salty': 0.6666666666666666, 'sour': 0.16666666666666666, 'piquant': 0.5, 'bitter': 0.3333333333333333, 'sweet': 0.16666666666666666"|"'cooking oil', 'scallions', 'fresh shiitake mushrooms', 'sesame oil', 'salt', 'freshly ground black pepper', 'kimchi', 'large eggs'"
"Cauliflower-And-Feta-Omelet-Epicurious"|"Cauliflower and Feta Omelet"|"Epicurious"|"5"|"1800"|"None"|"'large eggs', 'extra-virgin olive oil', 'cauliflower', 'florets', 'garlic cloves', 'feta cheese crumbles', 'Italian parsley leaves'"
"Spicy-Mexican-Omelet-1092287"|"Spicy Mexican Omelet"|"$5 Dinners"|"4"|"900"|"'meaty': 0.6666666666666666, 'salty': 0.5, 'sour': 0.8333333333333334, 'piquant': 0.6666666666666666, 'bitter': 0.5, 'sweet': 0.16666666666666666"|"'red pepper', 'yellow peppers', 'jalapeno chilies', 'cilantro', 'eggs', 'milk', 'salt', 'pepper', 'canola oil', 'shredded Monterey Jack cheese', 'fruit'"
"Mexican-Egg-White-Omelet-1083703"|"Mexican Egg White Omelet"|"Gimme Some Oven"|"4"|"900"|"'meaty': 0.16666666666666666, 'salty': 0.6666666666666666, 'sour': 0.5, 'piquant': 0.6666666666666666, 'bitter': 0.6666666666666666, 'sweet': 0.16666666666666666"|"'olive oil', 'jalapeno chilies', 'diced red onions', 'garlic', 'grape tomatoes', 'salt', 'pepper', 'egg whites', 'avocado', 'chopped fresh cilantro', 'cotija'"
"Basic-Omelet-_Omelette_-1791446"|"Basic Omelet (Omelette)"|"The Breakfast Drama Queen"|"4"|"300"|"'meaty': 0.6666666666666666, 'salty': 0.8333333333333334, 'sour': 0.16666666666666666, 'piquant': 0.0, 'bitter': 0.8333333333333334, 'sweet': 0.16666666666666666"|"'eggs', 'salt', 'pepper'"
"The-Lox-Omelet-1486859"|"The Lox Omelet"|"Macheesmo"|"4"|"1200"|"'meaty': 0.6666666666666666, 'salty': 0.8333333333333334, 'sour': 0.16666666666666666, 'piquant': 0.0, 'bitter': 0.5, 'sweet': 0.16666666666666666"|"'large eggs', 'milk', 'smoked salmon', 'capers', 'purple onion', 'cream cheese', 'unsalted butter', 'fresh dill'"
"Vegan-Chickpea-Omelet-1310759"|"Vegan Chickpea Omelet"|"Fork and Beans"|"4"|"900"|"'meaty': 0.16666666666666666, 'salty': 0.16666666666666666, 'sour': 0.6666666666666666, 'piquant': 0.0, 'bitter': 0.6666666666666666, 'sweet': 0.3333333333333333"|"'chickpea flour', 'non dairy milk', 'apple cider vinegar', 'nutritional yeast', 'ground turmeric', 'garlic powder', 'onion powder', 'baking soda', 'sea salt', 'purple onion', 'garlic cloves', 'tomatoes', 'broccoli florets', 'cilantro'"
"Kale_-Goat-Cheese-_-Mushroom-Omelet-1910071"|"Kale, Goat Cheese & Mushroom Omelet"|"Cookin' Canuck"|"4"|"1320"|"'meaty': 0.16666666666666666, 'salty': 0.5, 'sour': 0.8333333333333334, 'piquant': 0.16666666666666666, 'bitter': 0.5, 'sweet': 0.16666666666666666"|"'olive oil', 'crimini mushrooms', 'kale', 'ground thyme', 'garlic cloves', 'salt', 'ground pepper', 'large eggs', 'large egg whites', 'water', 'chèvre', 'flat leaf parsley'"
"Baked-Omelet-Time-Saver-968225"|"Baked Omelet Time Saver"|"Super Healthy Kids"|"4"|"2400"|"'meaty': 0.16666666666666666, 'salty': 0.16666666666666666, 'sour': 0.8333333333333334, 'piquant': 0.3333333333333333, 'bitter': 0.16666666666666666, 'sweet': 0.16666666666666666"|"'large eggs', 'flour', 'milk', 'green bell pepper', 'red bell pepper', 'diced mushrooms', 'shredded cheese'"
"Souffle-Omelet-with-Robiola-and-Sauteed-Ramps-1019798"|"Soufflé Omelet with Robiola and Sautéed Ramps"|"Food & Style"|"4"|"1800"|"None"|"'unsalted butter', 'ramps', 'sea salt', 'ground black pepper', 'extra large eggs', 'heavy cream', 'robiola'"
"Cajun-Omelet-1449580"|"Cajun Omelet"|"MyRecipes"|"3"|"2520"|"None"|"'butter', 'andouille sausage', 'plum tomatoes', 'onions', 'red bell pepper', 'celery ribs', 'minced garlic', 'creole seasoning', 'large eggs', 'fresh parsley', 'vegetable oil cooking spray', 'shredded Monterey Jack cheese', 'hot sauce'"
"Kale-and-Sausage-Omelet-1519942"|"Kale and Sausage Omelet"|"Delicious Meets Healthy"|"4"|"600"|"None"|"'ground sausage', 'eggs', 'salt', 'freshly ground black pepper', 'shredded cheddar cheese', 'red bell pepper', 'kale', 'green onions', 'coconut oil'"
"Spinach-and-Bacon-Omelet-1028905"|"Spinach and Bacon Omelet"|"Valentina's Corner"|"4"|"600"|"'meaty': 0.8333333333333334, 'salty': 0.8333333333333334, 'sour': 0.16666666666666666, 'piquant': 0.0, 'bitter': 0.8333333333333334, 'sweet': 0.16666666666666666"|"'eggs', 'half & half', 'salt', 'pepper', 'spinach', 'cherry tomatoes', 'bacon', 'cheese'"
"Denver-Omelet-Casserole-1479412"|"Denver Omelet Casserole"|"The Kitchen Wife"|"4"|"4200"|"'meaty': 0.5, 'salty': 0.5, 'sour': 0.8333333333333334, 'piquant': 0.16666666666666666, 'bitter': 0.5, 'sweet': 0.16666666666666666"|"'chopped ham', 'onions', 'green bell pepper', 'red bell pepper', 'garlic', 'shredded cheese', 'eggs', 'milk', 'salt', 'pepper'"
"Oven-Omelet-1440510"|"Oven Omelet"|"Paleo Leap"|"3"|"2400"|"None"|"'large eggs', 'coconut milk', 'fresh mushrooms', 'bell pepper', 'onions', 'fresh chives', 'sea salt', 'freshly ground black pepper'"
"Omelet-Muffins-1373908"|"Omelet Muffins"|"Fit and Fab Living"|"4"|"2400"|"'meaty': 0.6666666666666666, 'salty': 0.8333333333333334, 'sour': 0.6666666666666666, 'piquant': 0.16666666666666666, 'bitter': 0.6666666666666666, 'sweet': 0.16666666666666666"|"'eggs', 'bell pepper', 'onions', 'ham', 'salt', 'pepper', 'cheddar cheese'"
"Peach-Omelet-Allrecipes"|"Peach Omelet"|"AllRecipes"|"4"|"1500"|"'meaty': 0.5, 'salty': 0.6666666666666666, 'sour': 0.16666666666666666, 'piquant': 0.16666666666666666, 'bitter': 0.3333333333333333, 'sweet': 0.3333333333333333"|"'peaches', 'lemon juice', 'bacon', 'water', 'eggs', 'chopped fresh chives', 'salt', 'white sugar', 'ground black pepper', 'paprika'"
"Chickpea-Omelet-1288348"|"Chickpea Omelet"|"Forks Over Knives"|"3"|"1800"|"'meaty': 0.5, 'salty': 0.5, 'sour': 0.16666666666666666, 'piquant': 0.16666666666666666, 'bitter': 0.8333333333333334, 'sweet': 0.3333333333333333"|"'chickpea flour', 'onion powder', 'garlic powder', 'white pepper', 'black pepper', 'nutritional yeast', 'baking soda', 'green onions', 'mushrooms'"
"Cheesy-2-Egg-Mug-Omelet-1304858"|"Cheesy 2-Egg Mug Omelet"|"popsugar.com"|"3"|"300"|"None"|"'unsalted butter', 'scallions', 'herbes de provence', 'whole milk', 'large eggs', 'kosher salt', 'ground black pepper', 'cheddar cheese'"
"Spinach_-Sun-Dried-Tomato_-and-Feta-Omelets-with-Pesto-1668183"|"Spinach, Sun Dried Tomato, and Feta Omelets with Pesto"|"Simply Whisked"|"4"|"1200"|"None"|"'eggs', 'fresh spinach leaves', 'basil pesto', 'sun-dried tomatoes', 'feta cheese crumbles'"
"Smooth-And-Cheesy-Omelet-Allrecipes"|"Smooth and Cheesy Omelet"|"AllRecipes"|"4"|"1500"|"None"|"'olive oil', 'fresh mushrooms', 'jalapeno chilies', 'dried basil leaves', 'eggs', 'cottage cheese', 'ground black pepper'"
"The-Best-Ever-Southwestern-Omelet-1081265"|"The Best-Ever Southwestern Omelet"|"Fit and Fab Living"|"4"|"900"|"'meaty': 0.5, 'salty': 0.3333333333333333, 'sour': 0.8333333333333334, 'piquant': 0.0, 'bitter': 0.16666666666666666, 'sweet': 0.16666666666666666"|"'eggs', 'black olives', 'tomatoes', 'yellow peppers', 'cilantro', 'swiss cheese', 'nonstick spray'"
"Omelet-With-Spinach-And-Salted-Salmon-1511726"|"Omelet With Spinach And Salted Salmon"|"Our Meals"|"4"|"900"|"None"|"'spinach leaves', 'eggs', 'milk', 'salt', 'salmon', 'olive oil'"
"Egg-White-Omelet-1452187"|"Egg White Omelet"|"Macheesmo"|"4"|"300"|"'meaty': 0.3333333333333333, 'salty': 0.8333333333333334, 'sour': 0.5, 'piquant': 0.0, 'bitter': 0.8333333333333334, 'sweet': 0.16666666666666666"|"'large egg whites', 'unsalted butter', 'salt', 'pepper', 'parmesan cheese', 'fresh chives'"
"My-Big-Fat-Greek-Omelet-Allrecipes"|"My Big Fat Greek Omelet"|"AllRecipes"|"5"|"1200"|"'meaty': 0.5, 'salty': 0.8333333333333334, 'sour': 0.16666666666666666, 'piquant': 0.0, 'bitter': 0.8333333333333334, 'sweet': 0.16666666666666666"|"'grape tomatoes', 'dried oregano', 'salt', 'black pepper', 'feta cheese crumbles', 'large eggs', 'frozen chopped spinach', 'olive oil'"
"Country-French-Omelet-1916208"|"Country French Omelet"|"Barefoot Contessa"|"3"|"2400"|"None"|"'olive oil', 'thick-cut bacon', 'yukon gold potatoes', 'kosher salt', 'freshly ground black pepper', 'large eggs', 'milk', 'unsalted butter', 'chives'"
"Simple-Thai-Style-Omelet-1174389"|"Simple Thai-Style Omelet"|"The Kitchn"|"4"|"900"|"'meaty': 0.8333333333333334, 'salty': 0.6666666666666666, 'sour': 0.3333333333333333, 'piquant': 0.0, 'bitter': 0.3333333333333333, 'sweet': 0.16666666666666666"|"'eggs', 'fish sauce', 'green onions', 'vegetable oil'"
"Jelly-Omelet-1276200"|"Jelly Omelet"|"Mr. Breakfast"|"4"|""|"'meaty': 0.16666666666666666, 'salty': 0.5, 'sour': 0.16666666666666666, 'piquant': 0.0, 'bitter': 0.16666666666666666, 'sweet': 0.6666666666666666"|"'large eggs', 'salt', 'sugar', 'warm water', 'butter', 'jam'"
"How-to-Make-the-Perfect-Egg-Omelet-1957906"|"How to Make the Perfect Egg Omelet"|"Southern Food Junkie"|"4"|"600"|"None"|"'olive oil', 'butter', 'large eggs', 'cheddar cheese', 'salsa', 'luncheon meat', 'salt', 'pepper'"
"Apple-Style-Omelets-Allrecipes"|"Apple Style Omelets"|"AllRecipes"|"4"|"2400"|"'meaty': 0.16666666666666666, 'salty': 0.16666666666666666, 'sour': 0.16666666666666666, 'piquant': 0.0, 'bitter': 0.16666666666666666, 'sweet': 0.5"|"'butter', 'apples', 'eggs', 'salt', 'black pepper', 'heavy cream', 'white sugar'"
"Two-Egg-Omelet-with-Red-PepperWalnut-Spread-984309"|"Two-Egg Omelet with Red Pepper–Walnut Spread"|"Bon Appétit"|"3"|"900"|"None"|"'olive oil', 'large eggs', 'ground black pepper', 'kosher salt', 'red pepper', 'walnuts'"
"Cheese-Omelet-1024387"|"Cheese Omelet"|"Tickle Those Tastebuds"|"4"|"600"|"'meaty': 0.8333333333333334, 'salty': 0.8333333333333334, 'sour': 0.16666666666666666, 'piquant': 0.16666666666666666, 'bitter': 0.8333333333333334, 'sweet': 0.16666666666666666"|"'eggs', 'water', 'salt', 'black pepper', 'crushed red pepper flakes', 'dried thyme', 'butter', 'cheddar cheese'"
"Fluffy-Corn-and-Goat-Cheese-Omelet-Real-Simple-199106"|"Fluffy Corn and Goat Cheese Omelet"|"Real Simple"|"4"|"1200"|"None"|"'eggs', 'kosher salt', 'ground black pepper', 'corn kernels', 'unsalted butter', 'goat cheese', 'fresh chives'"
"French-Loaf-Breakfast-Omelet-1508067"|"French Loaf Breakfast Omelet"|"Intelligent Domestications"|"4"|"2700"|"'meaty': 0.16666666666666666, 'salty': 0.3333333333333333, 'sour': 0.16666666666666666, 'piquant': 0.0, 'bitter': 0.5, 'sweet': 0.16666666666666666"|"'large eggs', 'shredded cheese', 'onions', 'fresh mushrooms', 'cherry tomatoes', 'half & half', 'ground sausage', 'salt', 'pepper', 'French bread loaves'"
"Easy-Egg-White-Omelet-AllRecipes-201106"|"Easy Egg White Omelet"|"AllRecipes"|"5"|"1200"|"None"|"'cooking spray', 'chopped onion', 'chopped green bell pepper', 'mushrooms', 'salt and ground black pepper', 'egg whites'"
"Chickpea-Omelet-1955314"|"Chickpea Omelet"|"Forks Over Knives"|"3"|"1800"|"'meaty': 0.5, 'salty': 0.5, 'sour': 0.16666666666666666, 'piquant': 0.16666666666666666, 'bitter': 0.8333333333333334, 'sweet': 0.3333333333333333"|"'chickpea flour', 'onion powder', 'garlic powder', 'white pepper', 'black pepper', 'nutritional yeast', 'baking soda', 'green onions', 'mushrooms'"
"Mushroom-Omelet-with-Fontina-and-Thyme-476867"|"Mushroom Omelet with Fontina and Thyme"|"Taste"|"4"|"2400"|"'meaty': 0.3333333333333333, 'salty': 0.5, 'sour': 0.16666666666666666, 'piquant': 0.16666666666666666, 'bitter': 0.16666666666666666, 'sweet': 0.16666666666666666"|"'unsalted butter', 'cremini mushrooms', 'fresh thyme', 'kosher salt', 'freshly ground pepper', 'large eggs', 'heavy cream', 'shredded fontina'"
"Paleo-Omelet-Muffins-1958228"|"Paleo Omelet Muffins"|"99recipes"|"4"|"2700"|"'meaty': 0.5, 'salty': 0.8333333333333334, 'sour': 0.8333333333333334, 'piquant': 0.16666666666666666, 'bitter': 0.6666666666666666, 'sweet': 0.16666666666666666"|"'eggs', 'cooked ham', 'red bell pepper', 'diced onions', 'salt', 'ground black pepper', 'water'"
"Pimento-Cheese-Omelet-in-a-Jar-1305090"|"Pimento Cheese Omelet in a Jar"|"The Painted Apron"|"4"|"300"|"'meaty': 0.8333333333333334, 'salty': 0.8333333333333334, 'sour': 0.16666666666666666, 'piquant': 0.3333333333333333, 'bitter': 0.8333333333333334, 'sweet': 0.16666666666666666"|"'large eggs', 'pimento cheese', 'milk & cream', 'salt', 'pepper', 'cooking oil'"
"Skinny-Pepper_-Tomato-_-Ham-Omelet-1229568"|"Skinny Pepper, Tomato & Ham Omelet"|"Sahifa"|"4"|"1500"|"None"|"'eggs', 'olive oil', 'red pepper', 'spring onions', 'wafer', 'reduced fat mature cheddar', 'toast', 'fresh tomatoes'"
"Steak-_-Feta-Power-Omelet-748742"|"Steak & Feta Power Omelet"|"Maebells"|"4"|"780"|"None"|"'eggs', 'sliced steak', 'baby spinach', 'feta cheese', 'cherry tomatoes', 'pepper', 'salt'"
"Tortang-Talong-_Eggplant-Omelet_-1217754"|"Tortang Talong (Eggplant Omelet)"|"Russian Filipino Kitchen"|"3"|"2100"|"'meaty': 0.8333333333333334, 'salty': 0.16666666666666666, 'sour': 0.16666666666666666, 'piquant': 0.0, 'bitter': 0.16666666666666666, 'sweet': 0.16666666666666666"|"'asian eggplants', 'eggs', 'salt', 'ground black pepper', 'vegetable oil'"
"Omelet-Muffins-1028715"|"Omelet Muffins"|"Food Fanatic"|"4"|"2220"|"'meaty': 0.16666666666666666, 'salty': 0.8333333333333334, 'sour': 0.6666666666666666, 'piquant': 0.6666666666666666, 'bitter': 0.16666666666666666, 'sweet': 0.3333333333333333"|"'canola oil', 'onions', 'green bell pepper', 'breakfast sausages', 'all-purpose flour', 'baking powder', 'sugar', 'kosher salt', 'cracked black pepper', 'eggs', 'plain greek yogurt', 'nonfat buttermilk', 'grating cheese'"
"Strawberry-Souffle-Omelet-1794912"|"Strawberry Soufflé Omelet"|"Cavewoman Cafe"|"4"|"1500"|"'meaty': 0.16666666666666666, 'salty': 0.16666666666666666, 'sour': 0.8333333333333334, 'piquant': 0.0, 'bitter': 0.16666666666666666, 'sweet': 0.5"|"'eggs', 'coconut sugar', 'salt', 'black pepper', 'vanilla', 'almond extract', 'unsalted butter', 'strawberries', 'toasted almonds'"
"Spinach-and-Sundried-Tomato-Omelet-1625336"|"Spinach and Sundried Tomato Omelet"|"Our Little Everything"|"4"|"1500"|"'meaty': 0.8333333333333334, 'salty': 0.3333333333333333, 'sour': 0.8333333333333334, 'piquant': 0.0, 'bitter': 0.8333333333333334, 'sweet': 0.16666666666666666"|"'eggs', 'butter', 'spinach', 'sun-dried tomatoes in oil', 'seeds', 'purple onion', 'cream cheese'"
"Christmas-Oven-Omelette-1965544"|"Christmas Oven Omelette"|"iFIT"|"4"|"4500"|"'meaty': 0.16666666666666666, 'salty': 0.16666666666666666, 'sour': 0.8333333333333334, 'piquant': 0.5, 'bitter': 0.16666666666666666, 'sweet': 0.16666666666666666"|"'green onions', 'red pepper', 'green pepper', 'potatoes', 'breakfast sausages', 'eggs', 'egg whites', 'plain greek yogurt', 'milk', 'pepper'"
"Cheesy-Hash-Brown-Omelet-1594775"|"Cheesy Hash Brown Omelet"|"Kid Friendly Things To Do"|"4"|"1800"|"None"|"'bacon', 'hash brown', 'eggs', 'milk', 'salt', 'shredded cheddar cheese'"
"The-Lox-Omelet-1485342"|"The Lox Omelet"|"Macheesmo"|"4"|"1200"|"'meaty': 0.6666666666666666, 'salty': 0.8333333333333334, 'sour': 0.16666666666666666, 'piquant': 0.0, 'bitter': 0.5, 'sweet': 0.16666666666666666"|"'large eggs', 'milk', 'smoked salmon', 'capers', 'purple onion', 'cream cheese', 'unsalted butter', 'fresh dill'"
"Chicken-enchilada-omelet-367079"|"Chicken Enchilada Omelet"|"The Kitchn"|"5"|"2100"|"None"|"'chicken breasts', 'red enchilada sauce', 'mild green chiles', 'chili powder', 'large eggs', 'heavy cream', 'unsalted butter', 'pepper jack', 'cheddar cheese', 'tortilla chips', 'ground black pepper', 'kosher salt', 'salsa', 'sour cream'"
"Chived-Cheese-Omelet-568586"|"Chived Cheese Omelet"|"Nellie's Cage-Free Eggs Brand"|"4"|"1800"|"None"|"'shredded cheddar cheese', ""Nellie's Cage Free Eggs"", 'water', 'chives', 'pepper', 'butter'"
"Bauernomlett-_farmer_s-Omelet_-Allrecipes"|"Bauernomlett (Farmer's Omelet)"|"AllRecipes"|"5"|"2100"|"'meaty': 0.16666666666666666, 'salty': 0.5, 'sour': 0.6666666666666666, 'piquant': 0.0, 'bitter': 0.6666666666666666, 'sweet': 0.16666666666666666"|"'butter', 'bacon', 'potatoes', 'eggs', 'pepper', 'salt'"
