id,bitter,meaty,salty,sour,sweet,piquant,ingredients,recipeName,smallImageUrls,totalTimeInSeconds,rating,sourceDisplayName
"Coconut-Flour-Biscuits-1121000","0.8333333333333334","0.8333333333333334","0.8333333333333334","0.16666666666666666","0.3333333333333333","0.0","coconut-flour butter eggs baking-soda raw-honey","Coconut Flour Biscuits","http://lh3.googleusercontent.com/PU7VvCT0_fFBAh6nny2lvYgCu0M2QtlZm48n9jYzI3WxbKiJARnzKGpGyM6XL0ggNgENKVQJQyWY--HRuy4lxQ=s90","2100","4","It Takes Time"
"Paleo-Pumpkin-Bread-1657761","0.3333333333333333","0.6666666666666666","0.8333333333333334","0.16666666666666666","0.5","0.0","blanched-almond-flour baking-soda pumpkin-pie-spice pumpkin honey stevia large-eggs","Paleo Pumpkin Bread","https://lh3.googleusercontent.com/JQe40dUfaaGH4SgMSTrylXmxyYFFBdEMWxOTNVFeqPhCrnqQ-Fnfz8SL0WpFyk8yjba11NzP5kR-T99Jp-B-N04=s90","4500","4","Elana's Pantry"
"Lemon-Rice---Fragrant-Rice-1952452","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.0","0.16666666666666666","basmati-rice rice olive-oil mustard-seeds ginger-garlic-paste spices lemon","Lemon Rice - Fragrant Rice","https://lh3.googleusercontent.com/iQE1op5VJsF1t6urFfpyJsV69n0GUD7dXQGs9JeRz1iovsxTj3G2iNpM9WOXTyxBLwjzBLL9bSTdB0WKlhEl=s90","900","4","Masala Herb"
"Fool-Proof-French-Bread-1507187","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.16666666666666666","0.16666666666666666","0.0","warm-water yeast sugar white-vinegar oil flour","Fool Proof French Bread","https://lh3.googleusercontent.com/wam6b6XhHedqvl8PFY6TG3rG7_KyYySJzzGpHBX7lqJhLjWHWV2rHTLTGJxhMQFuI8em9kIN-NmcgfphAS-etA=s90","2700","3","Mattawa Mum"
"Peanut-Butter-Stuffed-Brownies-1580185","0.6666666666666666","0.8333333333333334","0.5","0.0","0.8333333333333334","0.0","unsweetened-chocolate canola-oil eggs sugar flour baking-powder chocolate-chips peanut-butter-cups","Peanut Butter Stuffed Brownies","https://lh3.googleusercontent.com/qnPGJqQq3eotl7RHejhCYlrJbqT6uLOKPLCZoxhyDBOiMXFshvptNOeM_nTnF28oT4LCjMyujQed-BS7gIe4gw=s90","2100","4","Dinners, Dishes and Desserts"
"Easy-Hoagie-Rolls-1049087","0.6666666666666666","0.16666666666666666","0.8333333333333334","0.16666666666666666","0.16666666666666666","0.0","warm-water instant-yeast sugar honey flour unsalted-butter","Easy Hoagie Rolls","http://lh3.googleusercontent.com/cK0BCCpdvMkkZ5rDyYcfRXMd71dfm2N2smXA_1fIvf6kABue4bOYPWvKxuWlTDuxh3xebJ0EaAOl8LzlcK-2DA=s90","15360","4","Oh, Sweet Basil"
"Clean-Whole-Wheat-Bread-490534","0.6666666666666666","0.5","0.8333333333333334","0.16666666666666666","0.5","0.0","whole-wheat-flour yeast kosher-salt honey olive-oil","Clean Whole-Wheat Bread","https://lh3.googleusercontent.com/MvJEAcy40nTwRk_7na_itpUJ6jMQTHcxo61tJRFDP9sqA9CwzglNNAiLy0A0NnsCUnBBkUXzI57_env7_4RpXg=s90","6300","3","Clean Eating"
"Cheesy-Cauliflower-Mashed-Potatoes-1330213","0.8333333333333334","0.16666666666666666","0.8333333333333334","0.8333333333333334","0.3333333333333333","0.0","cauliflower light-butter fat-free-cream-cheese grated-parmesan-cheese garlic-cloves","Cheesy Cauliflower Mashed Potatoes","https://lh3.googleusercontent.com/ASRzzOUXKu1JjV0yEFR-p5-jPLqTPcc-USE9gFpk5z65PjIVzr4zrrdQhTUbjYK7pZl6D2JsSCsYuw_J5yuetQ=s90","1500","4","LaaLoosh"
"Rosemary-_-Garlic-Leg-of-Lamb-Roast-472577","0.16666666666666666","0.8333333333333334","0.8333333333333334","0.16666666666666666","0.0","0.0","leg-of-lamb lemon-juice kosher-salt garlic fresh-rosemary","Rosemary & Garlic Leg of Lamb Roast","http://lh5.ggpht.com/irM6nlCKOULA2f6IAx8-PFUJD-WVVAr7qhHoD05jo-Oi9Stq-8vQXem3Gzn1fJ49-cpwkf8EhVEDCMEoiMjv=s90","900","5","Recipe Girl"
"All-Butter_-Really-Flakey-Pie-Dough-1210696","0.16666666666666666","0.6666666666666666","0.6666666666666666","0.16666666666666666","0.16666666666666666","0.0","flour sugar table-salt unsalted-butter cold-water","All Butter, Really Flakey Pie Dough","http://lh3.googleusercontent.com/6x0xH31_8XeGHG9U1TWkmJ1VLaC7JWUoEyTopwbY8-uWV_2Dc90u8wfDxBtyoBW4Z4UkOJGGpcYyMF7AgWY1vw=s90","8100","4","Smells Like Home"
"Churro-Balls-1202140","0.16666666666666666","0.3333333333333333","0.5","0.0","0.6666666666666666","0.0","whole-milk butter all-purpose-flour eggs granulated-sugar cinnamon oil","Churro Balls","http://lh3.googleusercontent.com/q23KtcTqjKiNFeiswRka-7daMaadW2Yix3MF0nLAuoDZ-t7vhK5_DD74857GlX5sMpqTqN1dFImgR4gNUpmahg=s90","3300","4","Honestly Yum"
"Lemon-Parmesan-Brown-Rice-1795931","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.0","brown-rice lemon-juice olive-oil fresh-parsley parmesan-cheese","Lemon Parmesan Brown Rice","https://lh3.googleusercontent.com/dFMYYV1qVPfW0fdAYMv3qrmQIYDo5qND4uRKJpEPN5w8tCy3n8QheYyrljyeV0MnyG8GSCCt9KCsdDhgOtMH_Q=s90","900","4","Chef Savvy"
"The-Best-Roasted-Cauliflower-of-Your-Life-580018","0.8333333333333334","0.16666666666666666","0.8333333333333334","0.8333333333333334","0.3333333333333333","0.0","cauliflower garlic-cloves lemon-juice olive-oil black-pepper cheddar-cheese","The Best Roasted Cauliflower of Your Life","http://lh4.ggpht.com/G4A5iFiT2torFhcAFSexff90lRlp2Add8cWschaLGqe9FpTxE64e46KWUzywaMnNtDicwFcqJEuIzdv5M0sGEg=s90","1500","4","Best Healthly Low-Carb Diet"
"Fudge-Popsicles-1849470","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.0","0.8333333333333334","0.0","semi-sweet-chocolate-morsels sugar corn-starch unsweetened-cocoa-powder whole-milk vanilla-extract unsalted-butter","Fudge Popsicles","https://lh3.googleusercontent.com/-Wwz_e67cUhtrSHYu1lQECyhvd6Uz5U-5wtO4NV-9XO3UmCKief_2xedKD2_p0Dam0uYbObBPnGQQksdv4VQzg=s90","2100","4","Smitten Kitchen"
"Easter-Brunch-Baked-Broccoli-Frittata-1563477","0.5","0.5","0.6666666666666666","0.8333333333333334","0.16666666666666666","0.0","broccoli butter olive-oil garlic-cloves onions chopped-parsley basil eggs egg-whites grated-parmesan-cheese","Easter Brunch Baked Broccoli Frittata","http://lh3.ggpht.com/-Iun2_x4QaoFp0Lnutb4dsysWvzJn9TqDJ_y_1-eiAiEX1daY1p_Uw3SWr1epgGKzzrFbAObZdZOQEm7LRbd=s90","3000","4","Diet Recipe Blog"
"Cheesy-Potatoes-1183922","0.8333333333333334","0.3333333333333333","0.8333333333333334","0.8333333333333334","0.16666666666666666","0.0","new-potatoes shredded-sharp-cheddar-cheese cooked-bacon butter","Cheesy Potatoes","http://lh3.googleusercontent.com/GN4GP1Nl61DOfqbIu1-7pYqtcEBdD8rwtTp3LhElOPtr8VssjdenC-MEigjkreHszAPM5Rh-q5NhIWk6pQvVMA=s90","3300","4","Cooking With Carlee"
"Better-Than-Cracker-Barrels-Hash-brown-Casserole-1238364","0.8333333333333334","0.6666666666666666","0.8333333333333334","0.5","0.16666666666666666","0.0","hash-brown butter cream-of-chicken-soup colby-cheese onions black-pepper","Better Than Cracker Barrel’s Hash-brown Casserole","http://lh3.googleusercontent.com/yt9eG8Q_he4XrgMyl7_8HPjv4IItph4HsPYTicdWu_wBy_P0Ajf1YCOMH2tYhThuhoZG6CUYHN-b6LPdOqHikg=s90","4200","4","Aunt Bee's Recipes"
"Ceviche-1317043","0.3333333333333333","0.3333333333333333","0.16666666666666666","0.6666666666666666","0.16666666666666666","0.6666666666666666","halibut jalapeno-chilies fresh-lime-juice diced-red-onions chopped-cilantro avocado","Ceviche","https://lh3.googleusercontent.com/UXOwaugFQlhtTXQTgBhfn6G5jvWKTI3WyYle4hiir5Ayi92msP1NMLYydgRAXEycUyYrN622vdOIN4878Twxlg=s90","2100","3","Goop"
"Summer-panzanella-307105","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.8333333333333334","0.16666666666666666","0.3333333333333333","olive-oil french-bread kosher-salt tomatoes hothouse-cucumber bell-pepper purple-onion basil-leaves capers minced-garlic dijon-mustard champagne-vinegar","Summer Panzanella","http://lh4.ggpht.com/izRh9h25XWTnqUpLw4RxzWaV0a8NLQlBwxNe-KFSt_v6DSB-_tXTYXxuv6zP9l1uH_V5ccwGgU8Au0bRKCKvNc0=s90","2400","5","Smitten Kitchen"
"How-to-Make-an-Easy-Cheese-Omelette-1278410","0.8333333333333334","0.8333333333333334","0.8333333333333334","0.0","0.16666666666666666","0.0","eggs cheddar-cheese butter","How to Make an Easy Cheese Omelette","http://lh3.googleusercontent.com/nloQH6gtkZrC6EniHcn31hNTEZaEe6VcT3l--VGzqVsOV8EXh6cOcGo1_gDAod63ODjlgrZ_Ag9eC0N6rEIwmw=s90","240","4","Improv Oven"
"Healthy-Homemade-Nutella-_reduced-fat_-sugar-free_-dairy-free-and-vegan__-813216","0.8333333333333334","0.8333333333333334","0.3333333333333333","0.16666666666666666","0.3333333333333333","0.0","hazelnut-butter unsweetened-vanilla-almond-milk stevia-extract erythritol Dutch-processed-cocoa-powder","Healthy Homemade Nutella [reduced fat, sugar free, dairy free and vegan!]","http://lh5.ggpht.com/P7ZrEpDp8cNV9VA6sYEvW89uRSgC-aw2k4ByuiaIAO-TdyYx0hilZK9Pbxmkc3jdhz7KSfj8Yz4Xn0Lls0Vp=s90","1200","4","Desserts with Benefits"
"Healthy-Chocolate-Crepes-1029629","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.5","0.0","unsweetened-chocolate milk eggs flour honey","Healthy Chocolate Crepes","http://lh5.ggpht.com/LwGp--bdn6Pq4p3aimbwmU0VzF2fKQ-tOlLsBQn_DN46Bs_aDB_UU5vwghsD-7eldlSTwjGMBHLt9CoBxysj=s90","1500","4","The Adventure Bite"
"Shortbread-1628193","0.6666666666666666","0.8333333333333334","0.8333333333333334","0.16666666666666666","0.6666666666666666","0.0","salted-butter confectioners-sugar all-purpose-flour","Shortbread","https://lh3.googleusercontent.com/qJcALAWOW4NW7bkhtEQdQbR58hRRC2EgBLa1AXq91aesgn2fO9XESyfYpQI0yoXwUYYo2cD_SlaaUx4-kFddQQ=s90","4200","4","Add a Pinch"
"Milk-and-Honey-Bread-1361556","0.16666666666666666","0.16666666666666666","0.6666666666666666","0.16666666666666666","0.5","0.0","active-dry-yeast milk honey butter all-purpose-flour","Milk and Honey Bread","https://lh3.googleusercontent.com/zPvkBG2_R3ig7Qj7jHywfL5zP1guDMye7zL1VGzm_g2yysymp136D3VEYhrqlWEALoFVDH0yh7jrZUvxBXlusg=s90","3300","4","Heritage Schoolhouse"
"Salted-Caramel-Yogurt-Dip-681843","0.16666666666666666","0.16666666666666666","0.3333333333333333","0.16666666666666666","0.5","0.0","cream-cheese Yoplait®-Greek-2%-caramel-yogurt caramel-topping coarse-kosher-salt apples","Salted Caramel Yogurt Dip","http://lh4.ggpht.com/v1yGwAKnrh6hczF1hTTE8cbMIW5JcwAshbncZDth_DEDeUXEJjfG4kLOCXGJRN9Q_ebgtFqaEMCHriEiD_ks=s90","900","4",""
"Ciabatta-bread-Jo-Cooks-46116","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.0","0.0","all-purpose-flour warm-water yeast vegetable-oil","Ciabatta Bread","https://lh3.googleusercontent.com/if55O1r0mmuFCbUb04MJ-oC-4nD5YVowD2PdrVHpjBisjCqqV9LArcgCFyqcKU5gTzQwkVbbKZ616ya1tA1EWcQ=s90","4320","4","Jo Cooks"
"Arugula-Parmesan-Salad-with-Simple-Lemon-Vinaigrette-1667596","0.8333333333333334","0.8333333333333334","0.8333333333333334","0.8333333333333334","0.16666666666666666","0.0","baby-arugula grated-parmesan-cheese olive-oil lemon-juice granulated-garlic","Arugula Parmesan Salad with Simple Lemon Vinaigrette","https://lh3.googleusercontent.com/cgDQlPpViFx0uIZid5V6MM2pSAGNUHKQxubQcVc6z2-Ep-udxt0pDveZtDRmERv3cmUJMQbp_21FtQJjmctHCw=s90","600","4","Simply Whisked"
"Mashed-Potatoes-1564293","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.16666666666666666","0.0","potatoes milk butter garlic parsley","Mashed Potatoes","https://lh3.googleusercontent.com/_H1EvHGLckZ4kIYf7R1Lny1A2q3nZh-j48TwJ79iZY6eVAaMfJYTVesNAgP-mSJFyN8qokggp64Z5lC-6FpKnKo=s90","1800","4","Lisa Eats"
"Garlic-Crusted-Prime-Rib-Roast-1415107","0.6666666666666666","0.8333333333333334","0.8333333333333334","0.16666666666666666","0.0","0.0","minced-garlic olive-oil kosher-salt fresh-thyme-leaves rib-roast","Garlic Crusted Prime Rib Roast","https://lh3.googleusercontent.com/tak3tys8WKXguN7kaXnG6mzzfKoDe-AsdbgTwiNwydshkAM3xwQFLSCTceFL9IFuPYB0Msj7DB4EGQrwhkIHRCc=s90","8100","3","Life Tastes Good"
"Orange-Sports-Drink-1997715","0.16666666666666666","0.0","0.16666666666666666","0.8333333333333334","0.3333333333333333","0.0","honey orange-juice lemon","Orange Sports Drink","https://lh3.googleusercontent.com/xdJqeSyXQ0mEQsywUdIyq4fQnhyCKjWo5jgsgdus-UQi-M79Rruy6hNrazUa_JUd9o8CRFP1PQ_sDBjZoKLa3g=s90","1200","4","Skinny Ms"
"Creamy-Lemon-Butter-Sauce-1292548","0.6666666666666666","0.8333333333333334","0.8333333333333334","0.8333333333333334","0.16666666666666666","0.0","lemon-juice fine-sea-salt butter","Creamy Lemon Butter Sauce","http://lh3.googleusercontent.com/-45KKxZL9UIOVmm_doQgrJI7I1eZpbaG52aTMiIKqZ_ATacBgZnnqUw23wfOdiJ-TlqTRf94W5p_4oBaqDFlzw=s90","480","4","The Tiptoe Fairy"
"Pan-roasted-chicken-with-mushrooms_-onions_-and-rosemary-310034","0.16666666666666666","0.8333333333333334","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.0","chicken-thighs purple-onion olive-oil sliced-mushrooms fresh-rosemary","Pan Roasted Chicken with Mushrooms, Onions, and Rosemary","http://lh4.ggpht.com/p075EaNcQ1a8etwvU2O5mTA-c0yMpNssP3ytxhZzio0kEAUSj5XkKCds0wXUXXFn3exEjHLEMmBoD9QbnUgO=s90","4500","5","Kalyn's Kitchen"
"Garlic-cheese-bread-365378","0.8333333333333334","0.5","0.8333333333333334","0.16666666666666666","0.16666666666666666","0.0","french-bread olive-oil garlic mozzarella-cheese fresh-basil","Garlic Cheese Bread","http://lh4.ggpht.com/v5ems1ZA-kUH6WBB4MiG9vt-HcD4HIe3OlCSQLAtWlXmGDzjNGiPEwlmyEeVADuYnQQYlin4msh15WEfdiES5Q=s90","900","5","Jo Cooks"
"Lemon-curd-335820","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.8333333333333334","0.0","lemon sugar butter eggs lemon-juice","Lemon Curd","http://lh4.ggpht.com/voxoOb1IGzRpzsrXfq7OKL1OG_Hy-BJO7lQhw47UgLowLsYOwO-WY1apL45KxmE4dnkPwkyUlFLc6cqB95E2qW4=s90","2100","5","Baked Bree"
"Sauteed-zucchini-308719","0.5","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.16666666666666666","0.0","extra-virgin-olive-oil garlic-cloves shallots fine-sea-salt zucchini dill almonds","Sautéed Zucchini","http://lh6.ggpht.com/Gi5J4XQibW-8-3qL-wwdO-dvgAIy_qB-Sz6Xk5AODillJwh-eFaGPyTeLPIwkNnuxwmVgRSxIGL35AcKDrqF=s90","1800","5","101 Cookbooks"
"Peanut-Butter-Blondies-1026176","0.16666666666666666","0.8333333333333334","0.3333333333333333","0.0","0.8333333333333334","0.0","unsalted-butter light-brown-sugar large-eggs vanilla-extract peanut-butter all-purpose-flour","Peanut Butter Blondies","http://lh3.ggpht.com/hrbLwTfKe_05RlQjalb-49eniQIwQvPxSWZJlmM7y7NviEPlmE2iJnzVygqOKZ1zyaVQeHpryNhICmMv7swAeA=s90","1500","4","Gal on a Mission"
"Broccoli-Tots-982110","0.8333333333333334","0.3333333333333333","0.6666666666666666","0.8333333333333334","0.16666666666666666","0.0","broccoli sharp-cheddar-cheese onions bread-crumbs eggs","Broccoli Tots","http://lh4.ggpht.com/avPFoJxohIz8wNZ-odW8f6n56Ay6jAa2wT_uTYw2rNR4C60GMAOIgUaF8GQADdZhPU8ufwEjWp792Yjz0yXe=s90","2100","4","The Two Bite Club"
"Curried-Chicken-Salad-with-Apples-and-Raisins-_with-a-dairy-free-option__-1111531","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.5","0.16666666666666666","chicken olive-oil curry-powder ground-cumin turmeric plain-yogurt hummus apples golden-raisins scallions","Curried Chicken Salad with Apples and Raisins (with a dairy-free option!)","http://lh3.googleusercontent.com/kCf3eoNoZOqbdo26_LbItU2QDwIZSnLjqgEK9CanrD0bD3XmmJijM8TxgHxo9b-YaNs6BRFt4XiqVv4uxhN8vg=s90","1800","4","Bowl of Delicious"
"IHOP-pancake-629692","0.6666666666666666","0.16666666666666666","0.8333333333333334","0.16666666666666666","0.5","0.0","flour baking-powder baking-soda eggs buttermilk melted-butter sugar","IHOP pancake","http://lh4.ggpht.com/2Sh3v9FTP8_ShpmxTmHaxBHZMywue4b3iuDTJM2xfgzvLQksOh6f69FeItbsKipaZluBGyBxWm229QhjD2_2bA=s90","1500","3","Cookin' Up North"
"Parmesan-Zucchini-Sticks-793314","0.5","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.16666666666666666","0.0","zucchini parmesan-cheese dried-thyme","Parmesan Zucchini Sticks","http://lh6.ggpht.com/nNFeq_ULtZW6oDh4c_x5IfEcbm5H35JxWKx7fBOyQGxKlK7yO_xrvPSfWmH96PIEk_rgFrkRiqKesUqgd_ZvODw=s90","2400","4","ifoodreal"
"Beurre-Blanc-990862","0.8333333333333334","0.8333333333333334","0.8333333333333334","0.16666666666666666","0.16666666666666666","0.3333333333333333","shallots peppercorns dry-white-wine vinegar butter","Beurre Blanc","http://lh6.ggpht.com/nJYaPRQIF_LpO8M-3SwQuDOq4ANO-cpOO-l4nXfX_fgPmY1m58Kz_TQSehA01A6Ag4o1kG2NhzSGyxX_PlM_-Q=s90","2400","4","VideoCulinary"
"Honey-Sriracha-Grilled-Chicken-Skewers-1100928","0.8333333333333334","0.5","0.8333333333333334","0.16666666666666666","0.5","0.8333333333333334","boneless-skinless-chicken-breasts honey soy-sauce extra-virgin-olive-oil garlic-cloves chile-sauce","Honey Sriracha Grilled Chicken Skewers","http://lh3.googleusercontent.com/rqb_S9UScgqav_eTDJHnt-wwxCYJnrAe1hDL1Z1SWKym7kr9JznuItucCGQJiQT4drHi3FYbFhXv9FwzTBIUcg=s90","1800","4","My Organized Chaos"
"Chocolate-Mousse-579633","0.16666666666666666","0.8333333333333334","0.3333333333333333","0.16666666666666666","0.8333333333333334","0.0","heavy-cream vanilla-extract kosher-salt egg-whites sugar bittersweet-chocolate chocolate-shavings","Chocolate Mousse","http://lh5.ggpht.com/ylZ18aP_lRfNzRZI_0njVMl5QAysGTH2JKu2sneWC3R4j6GijJd-ugXcLj4xJNzAEmgR_VJkNdDx_zwTmnnbjg=s90","1800","3","Saveur"
"Garlic-Green-Beans-1754605","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.6666666666666666","0.16666666666666666","0.0","extra-virgin-olive-oil garlic green-beans unsalted-butter","Garlic Green Beans","https://lh3.googleusercontent.com/vPN-_Tf6VCVlzy6fur8u1Vw4vPmpZG9iInMdGAgBVEEkLicMfJXInQWwTqtkoBRR2G1tM4hmMI3agNAN8zofgLs=s90","1800","4","In Sock Monkey Slippers"
"The-Ultimate-Cinnamon-Roll-1499243","0.16666666666666666","0.5","0.3333333333333333","0.16666666666666666","0.8333333333333334","0.0","whole-milk vegetable-oil sugar yeast all-purpose-flour baking-powder baking-soda butter brown-sugar white-sugar cinnamon cream-cheese powdered-sugar vanilla","The Ultimate Cinnamon Roll","https://lh3.googleusercontent.com/p5aQXRV-0YEXwQdkCBcCsScPcEX7b0aN0ot48pmyA3CO3OVOwXwbjg32UZBKnMWNUk24zFkA7iEpWAfd9S-3=s90","1920","4","Comfortable Food"
"Grilled-Salmon-1563947","0.8333333333333334","0.8333333333333334","0.8333333333333334","0.5","0.16666666666666666","0.16666666666666666","salmon-fillets butter lemon-juice chopped-parsley black-pepper white-pepper","Grilled Salmon","https://lh3.googleusercontent.com/QkUHn2NvxucWGzD2OWDCHKfbjDMC-TZ9S7Ie_Wtfyu7oXy36MABXEYXeHfesCBjzfeCOF4L8ubwkbQCI2CHarw=s90","1500","4","Texas Roadhouse Home"
"Chocolate-power-bar-balls-345425","0.8333333333333334","0.8333333333333334","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.0","medjool-date walnuts chocolate-chunks vanilla-extract","Chocolate Power Bar Balls","http://lh3.ggpht.com/zGBWyvdsdJySU7NvD0X_LUuR5lNzlA8rFPcjAHKpAayQiq4N_1kHFvpH063xUubMNXcy_ZK2HWiFekkb1RplMg=s90","1200","5","Elana's Pantry"
"One-Pot-Skinny-Creamy-Garlic-Noodles-1846984","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.6666666666666666","0.16666666666666666","0.0","butter garlic chicken-broth milk noodles kosher-salt black-pepper basil parmesan-cheese broccoli chicken-breasts","One Pot Skinny Creamy Garlic Noodles","https://lh3.googleusercontent.com/Z-bt6lFkrFM5866yrFCVkj0Qmp4Awwg7ZWbZu1ZOlZ1gBjoADyb_7EVqnX4YIqF2Tf1S337APcyFAbCuP0PPAg=s90","2400","4","Favorite Family Recipes"
"Lemon-Chicken-with-Asparagus-Recipe-in-Under-20-Minutes-5-Ingredients-1270246","0.16666666666666666","0.3333333333333333","0.3333333333333333","0.8333333333333334","0.3333333333333333","0.0","boneless-skinless-chicken-breasts flour butter lemon-pepper-seasoning asparagus fresh-lemon honey","Lemon Chicken with Asparagus Recipe in Under 20 Minutes – 5 Ingredients","http://lh3.googleusercontent.com/DPtcve4PH1MJfOCdFp_FuOGJDBUP79dH1mbvgrzjDZv71YHmXg249cnkNo6C8bCEA368tMVgZjktqFVaqbNx=s90","1200","4","Julie's Cafe Bakery"
"Cheese-Scones-1190190","0.8333333333333334","0.5","0.8333333333333334","0.16666666666666666","0.16666666666666666","0.0","self-rising-flour butter baking-powder whole-milk cheddar-cheese","Cheese Scones","http://lh3.googleusercontent.com/u-DRnCAisZjiwxLnsxN_wfsaYsNjPfwdCzkLsndn4vs6MJyVi9gcyNqwlIzevvvo4WupI_sDdOWAZeVZO5pJVg=s90","2100","4","Charlottes Lively Kitchen"
"Grandma_s-Homemade-Vanilla-Ice-Cream-1505384","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.6666666666666666","0.0","eggs sugar vanilla milk whipping-cream","Grandma's Homemade Vanilla Ice Cream","https://lh3.googleusercontent.com/l-KSkImvoBDaA2gOTobXly2arv3tAdy69U75gAJa5ayvAB2y6rqXsqx6l0Drnqg0QuIkaQqlz_SmJ8tOHyAT=s90","1800","4","Crafting Chicks"
"Mediterranean-Feta-_-Quinoa-Egg-Muffins-1247604","0.6666666666666666","0.16666666666666666","0.6666666666666666","0.3333333333333333","0.16666666666666666","0.0","baby-spinach finely-chopped-onion sliced-tomatoes pitted-kalamata-olives fresh-oregano sunflower-oil eggs cooked-quinoa feta-cheese-crumbles","Mediterranean Feta & Quinoa Egg Muffins","http://lh3.googleusercontent.com/RYybEwk4L4slXnB1lNUmbf2EEjeWoVtbPU-sBjNW5A6FypFJradrOIJgCryJrZbosefBueMPlDw-DwNgSAYW=s90","2700","3","EA Stewart"
"Biscuits-1622027","0.8333333333333334","0.3333333333333333","0.8333333333333334","0.16666666666666666","0.16666666666666666","0.0","all-purpose-flour baking-powder sugar unsalted-butter cold-milk","Biscuits","https://lh3.googleusercontent.com/w99KRNohCcljlNF5cRo4XUAg8bSfNkWA3V0jvEoUhx_ZBfg5mXBrRosbsG_hxUUmGT86GqlUYpzEhyvBbaXF0Q=s90","1800","4","The Pudge Factor"
"Rochels-Cashew-Bread-1563037","0.8333333333333334","0.8333333333333334","0.8333333333333334","0.0","0.16666666666666666","0.0","cashew-butter large-eggs apple-cider-vinegar baking-soda","Rochels Cashew Bread","https://lh3.googleusercontent.com/Zn-_Masdy058tjgCAJdJWVDkvbH6zv5uMQ5_0BBuRoCaweJUfaWiptcFybfKrDhzvQ4sVZm5w8lKKXaH0Mq-=s90","3900","4","Elana's Pantry"
"Shrimp-Tacos-2037697","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.6666666666666666","0.16666666666666666","0.0","frozen-corn purple-onion chopped-fresh-cilantro lime shrimp eggs panko black-pepper corn-tortillas","Shrimp Tacos","https://lh3.googleusercontent.com/XUwV95QjBgEKkxs0evrc5aCFKLM-PKDBSLGHp49Jg5hMe5Tg7NBL24mb-4t5a6r4zQpZ0CprCQ99C_Hv0wE3tA=s90","1500","4","Girl Gone Gourmet"
"Authentic-Carnitas-1498150","0.8333333333333334","0.8333333333333334","0.3333333333333333","0.8333333333333334","0.16666666666666666","0.0","pork-country-style-ribs orange-juice lime-juice garlic ground-cumin","Authentic Carnitas","https://lh3.googleusercontent.com/7MuNILJMsvup3h64PC_sGWez9huIHkLWAhAHOi2RHPbEx631-dfHDddebQuyqYrg43Jn_Rs6nJ_k9vh3YdbkDw=s90","11400","3","Hangry Fork"
"Coffee-Cake-Bread-1454100","0.3333333333333333","0.16666666666666666","0.8333333333333334","0.16666666666666666","0.8333333333333334","0.0","all-purpose-flour granulated-sugar baking-powder baking-soda vanilla-extract eggs butter buttermilk brown-sugar cinnamon","Coffee Cake Bread","https://lh3.googleusercontent.com/lyb1BlQpBtzk3twyDrNGwYDIhbqdu2AVazk9E7bsnWBCg8_IJ7VDahlGOW4MZdb44AN-CDPJQJy1WU9kzV5F=s90","4500","5","Jo Cooks"
"Spring-Pasta-Salad-1088787","0.8333333333333334","0.16666666666666666","0.3333333333333333","0.8333333333333334","0.3333333333333333","0.0","bow-tie-pasta fresh-asparagus olive-oil baby-spinach peas artichoke-hearts lemon feta-cheese-crumbles basil cracked-black-pepper","Spring Pasta Salad","http://lh3.googleusercontent.com/yGWwvFsdeLBPi10wRUmIlThVNoxKp-jgDhTx3TjFzL6qitelYtd79BoH3WwKJgHMVQV2mg_wl9c8qCqBbArf=s90","1500","4","Two Peas & Their Pod"
"How-to-bake-a-potato-308382","0.6666666666666666","0.16666666666666666","0.6666666666666666","0.3333333333333333","0.16666666666666666","0.0","russet-potatoes olive-oil","How to Bake a Potato","http://lh6.ggpht.com/79WAlNrEHjX6HO_v1LO4I3PtayMZyPRXa_LVHvGZv83BJ0tv7zBQWLtph9bazo868hG9zB-gjYWl3LLq0keQLFg=s90","3900","5","The Kitchn"
