name,bitter,meaty,salty,sour,sweet,piquant,ingredients
"Strawberry-Sweet-Rolls-with-Vanilla-Cream-Cheese-Glaze-2024255","0.16666666666666666","0.5","0.16666666666666666","0.16666666666666666","0.6666666666666666","0.0","milk water instant yeast granulated sugar salt eggs butter all-purpose flour strawberry pie filling cream cheese powdered sugar vanilla extract"
"Croissants-333493","0.6666666666666666","0.8333333333333334","0.8333333333333334","0.16666666666666666","0.3333333333333333","0.0","whole milk brown sugar active dry yeast all-purpose flour salt unsalted butter eggs"
"Snickerdoodle-Crunch-Pudding-Cookies-2024351","0.3333333333333333","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.0","unsalted butter brown sugar vanilla extract eggs vanilla baking soda salt all-purpose flour cinnamon granulated sugar ground cinnamon"
"Whole-Wheat-Sweet-Potato-Banana-Muffins-2023193","0.8333333333333334","0.3333333333333333","0.5","0.16666666666666666","0.5","0.0","whole wheat white flour baking powder baking soda cinnamon allspice salt coconut sugar maple syrup coconut oil eggs potato puree bananas milk chopped pecans"
"Nutella-Cheesecake-2019108","0.16666666666666666","0.8333333333333334","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.0","fudge unsalted butter cream cheese heavy cream sugar vanilla extract salt Nutella large eggs"
"Best-Ever-Fluffy-Waffles-2017717","0.5","0.5","0.6666666666666666","0.16666666666666666","0.3333333333333333","0.0","unsalted butter blanched almond flour tapioca flour baking powder sea salt large eggs unsweetened applesauce pure maple syrup vanilla extract"
"Easy-Sticky-Toffee-Pudding-2022887","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.0","0.8333333333333334","0.0","muscovado sugar self raising flour whole milk large eggs vanilla extract unsalted butter dates boiling water"
"Zucchini-Parmesan-Crisps-578468","0.16666666666666666","0.5","0.16666666666666666","0.5","0.16666666666666666","0.0","vegetable oil panko grated parmesan cheese zucchini all-purpose flour large eggs"
"Roasted-Asparagus-and-Mushroom-Quiche-2020585","0.6666666666666666","0.5","0.3333333333333333","0.16666666666666666","0.16666666666666666","0.0","flour butter egg yolks olive oil cremini mushrooms asparagus shallots fresh thyme leaves salt pepper eggs half & half gruyere cheese nutmeg"
"Bananas-Foster-Banana-Pudding-2023904","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.0","whole milk large eggs sugar flour fine sea salt vanilla extract vanilla wafers butter firmly packed brown sugar bananas"
"Crescent-Sloppy-Joes-685424","0.6666666666666666","0.6666666666666666","0.8333333333333334","0.16666666666666666","0.5","0.6666666666666666","ground beef barbecue sauce shredded cheddar cheese Pillsbury™ Refrigerated Crescent Dinner Rolls eggs sesame seeds"
"Portobello-Steaks-with-Lemon-Basil-Aioli-2023586","0.8333333333333334","0.16666666666666666","0.8333333333333334","0.16666666666666666","0.3333333333333333","0.0","portobello caps balsamic vinegar oil tamari soy sauce dried oregano mayonnaise lemon zest fresh basil leaves garlic cloves salt"
"Red-Velvet-Cake-760185","0.16666666666666666","0.6666666666666666","0.5","0.16666666666666666","0.8333333333333334","0.0","Swans Down Cake Flour sugar unsweetened cocoa powder baking soda salt vegetable oil buttermilk large eggs red food coloring vanilla extract vinegar butter cream cheese confectioners sugar white chocolate curls"
"Quick-Salmon-Patties-2019413","0.16666666666666666","0.6666666666666666","0.3333333333333333","0.16666666666666666","0.16666666666666666","0.0","salmon white onion garlic eggs black pepper salt panko breadcrumbs plain breadcrumbs canola oil"
"Maple-Brown-Sugar-Oatmeal-Muffins-2021148","0.16666666666666666","0.16666666666666666","0.3333333333333333","0.16666666666666666","0.8333333333333334","0.0","flour rolled oats baking powder baking soda salt milk maple syrup eggs greek yogurt light brown sugar"
"Baked-Zucchini-and-Carrot-Pancakes-2011616","0.8333333333333334","0.16666666666666666","0.8333333333333334","0.6666666666666666","0.16666666666666666","0.0","zucchini carrots eggs sea salt black pepper oat flour sesame seeds"
"Nutella-Molten-Lava-Cake-2023270","0.6666666666666666","0.8333333333333334","0.16666666666666666","0.0","0.8333333333333334","0.0","sweet baking chocolate chocolate chips butter powdered sugar eggs egg yolks flour Nutella"
"SALISBURY-STEAK-2024074","0.3333333333333333","0.3333333333333333","0.6666666666666666","0.16666666666666666","0.16666666666666666","0.8333333333333334","ground beef seasoned bread crumbs ketchup mustard worcestershire sauce cayenne large egg yolks salt pepper butter beef broth corn starch onions mushrooms fresh parsley"
"Baked-Eggplant-1539190","0.5","0.16666666666666666","0.6666666666666666","0.16666666666666666","0.16666666666666666","0.0","eggplant large eggs seasoned bread crumbs olive oil garlic salt"
"Zucchini-Fritters-2011587","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.16666666666666666","0.0","zucchini scallions oat flour eggs garlic salt butter"
"Easy-Blender-Hollandaise-Sauce-Roasted-Asparagus-2023539","0.8333333333333334","0.8333333333333334","0.8333333333333334","0.5","0.16666666666666666","0.6666666666666666","salted butter large egg yolks lemon juice cayenne pepper fresh asparagus olive oil salt garlic powder black pepper"
"Homemade-Yum-Yum-Sauce-1620417","0.6666666666666666","0.6666666666666666","0.8333333333333334","0.16666666666666666","0.5","0.6666666666666666","mayonnaise water butter tomato paste sugar paprika garlic powder cayenne pepper"
"Keto-Donuts-2023213","0.5","0.5","0.5","0.16666666666666666","0.5","0.0","eggs butter pure vanilla extract stevia coconut nutmeg baking powder almond milk syrup"
"German-Pancake-2022344","0.16666666666666666","0.5","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.0","butter eggs milk plain flour"
"Loaded-Oatmeal-Cookies-2017996","0.8333333333333334","0.8333333333333334","0.8333333333333334","0.16666666666666666","0.8333333333333334","0.0","butter brown sugar sugar salt large eggs vanilla extract flour baking powder baking soda rolled oats semi-sweet chocolate morsels shredded coconut chopped walnuts"
"Shrimp-and-Grits-Casserole-2023905","0.16666666666666666","0.5","0.8333333333333334","0.6666666666666666","0.16666666666666666","0.16666666666666666","bacon red bell pepper yellow bell pepper yellow onion garlic chicken broth whole milk kosher salt ground black pepper grit quick large eggs smoked gouda shredded sharp cheddar cheese olive oil shrimp green onions"
"Strawberry-Lemon-Shortbread-Bars-2024061","0.16666666666666666","0.5","0.16666666666666666","0.5","0.8333333333333334","0.0","all-purpose flour powdered sugar lemon zest butter cream cheese granulated sugar large eggs fresh lemon juice strawberry preserves sweetened whipped cream strawberries"
"Almond-Lime-Macaroons-_Gluten-Free_-Low-Fat_-Low-Calorie_-2024341","0.5","0.8333333333333334","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.0","blanched almonds sugar large egg whites lime zest ground cinnamon water"
"Homemade-Caesar-Dressing-2022318","0.16666666666666666","0.8333333333333334","0.6666666666666666","0.8333333333333334","0.16666666666666666","0.16666666666666666","anchovy filets garlic large eggs dijon mustard salt pepper canola oil lemon grated parmesan cheese"
"4-Ingredient-Flourless-Chocolate-Cookies-_Low-FODMAP_-1201435","0.6666666666666666","0.16666666666666666","0.16666666666666666","0.0","0.8333333333333334","0.0","confectioners sugar egg whites pure vanilla extract unsweetened cocoa powder semisweet chocolate"
"Blueberry-Banana-Pancake-Muffins-2018365","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.5","0.0","bananas oats cottage cheese eggs vanilla maple syrup frozen blueberries"
"Mint-Chocolate-Chip-Coconut-Milk-Ice-Cream-2019923","0.16666666666666666","0.6666666666666666","0.16666666666666666","0.16666666666666666","0.6666666666666666","0.0","organic coconut milk coconut sugar egg yolks peppermint extract vanilla extract dark chocolate chips salt"
"Lemon-Buttermilk-Bundt-Cake-2018670","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.0","lemon juice lemon zest all-purpose flour baking powder baking soda sugar vegetable oil vanilla extract large eggs buttermilk"
"Snickerdoodle-Hush-Puppies-2015013","0.8333333333333334","0.3333333333333333","0.8333333333333334","0.16666666666666666","0.6666666666666666","0.0","cornmeal flour baking powder granulated sugar kosher salt eggs milk vegetable oil cinnamon sugar"
"Oatmeal-Whole-Wheat-Blueberry-Muffins-2024451","0.16666666666666666","0.3333333333333333","0.5","0.16666666666666666","0.6666666666666666","0.0","buttermilk oats vegetable oil brown sugar eggs whole wheat flour Gold Medal® All-Purpose Flour baking soda ground cinnamon salt blueberries"
"Chipotle-Tuna-Salad-2024414","0.8333333333333334","0.5","0.16666666666666666","0.8333333333333334","0.16666666666666666","0.6666666666666666","tuna purple onion red bell pepper cilantro mayonnaise chipotle peppers lime juice salt avocado"
"Broccoli-Apple-Salad-2024379","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.6666666666666666","0.0","broccoli florets gala apples walnuts matchstick carrots golden raisins purple onion plain greek yogurt Best Foods® Real Mayonnaise apple cider vinegar honey salt"
"Broccoli-Apple-Salad-2024272","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.6666666666666666","0.0","broccoli florets gala apples walnuts matchstick carrots golden raisins purple onion plain greek yogurt Best Foods® Real Mayonnaise apple cider vinegar honey salt"
"Lemon-Blueberry-Cheesecake-Bars-2023263","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.6666666666666666","0.6666666666666666","0.0","sugar ground cinnamon graham cracker crumbs unsalted butter cream cheese eggs lemon fresh blueberries powdered sugar"
"Chocolate-Cabernet-Doughnuts-2023793","0.6666666666666666","0.16666666666666666","0.6666666666666666","0.16666666666666666","0.8333333333333334","0.0","cocoa flour brown sugar baking powder baking soda salt nutmeg eggs milk vanilla vinegar unsalted butter cabernet confectioners sugar cocoa powder"
"Savory-Oats-Topped-With-A-Runny-Egg-2015070","0.6666666666666666","0.16666666666666666","0.8333333333333334","0.16666666666666666","0.16666666666666666","0.0","chicken stock quick-cooking oats salt black pepper eggs non stick spray scallions"
"Healthy-Chocolate-Muffins-2021291","0.8333333333333334","0.5","0.6666666666666666","0.16666666666666666","0.6666666666666666","0.0","whole wheat white flour baking powder salt unsweetened cocoa powder maple syrup coconut oil greek yogurt vanilla extract eggs milk brewed coffee"
"Homemade-Marshmallow-1823285","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.0","0.8333333333333334","0.0","powdered gelatin cold water sugar light corn syrup large egg whites salt vanilla extract"
"Lemon-Dill-Aioli-2017341","0.6666666666666666","0.6666666666666666","0.8333333333333334","0.6666666666666666","0.3333333333333333","0.3333333333333333","mayonnaise lemon juice whole grain mustard dried dill garlic powder"
"Baked-Eggs-with-Spinach-and-Bacon-2017950","0.8333333333333334","0.8333333333333334","0.8333333333333334","0.5","0.16666666666666666","0.0","bacon fresh spinach shredded cheese eggs heavy cream fresh parsley"
"Oven-Baked-Chili-Cheese-Dogs-2019398","0.8333333333333334","0.6666666666666666","0.8333333333333334","0.16666666666666666","0.3333333333333333","0.8333333333333334","hot dogs hot dog bun mayonnaise pickle relish mustard chili onions cheddar cheese"
"Paleo-Pork-Fried-Cauliflower-Rice-2021759","0.16666666666666666","0.3333333333333333","0.16666666666666666","0.8333333333333334","0.16666666666666666","0.0","cauliflower florets ground pork medium carrot sliced mushrooms eggs scallions coconut aminos virgin coconut oil"
"Cheesy-Bacon-_-Egg-Crescent-Ring-1322099","0.8333333333333334","0.8333333333333334","0.8333333333333334","0.16666666666666666","0.5","0.0","bacon eggs milk pepper salt cheddar cheese crescent rolls"
"Portobello-and-Sausage-Muffins-2024126","0.8333333333333334","0.5","0.8333333333333334","0.16666666666666666","0.16666666666666666","0.0","spicy pork sausage eggs baby portobello mushrooms green onions mexican style 4 cheese blend salt black pepper"
"Scrambled-Eggs-With-Chorizo-2019436","0.8333333333333334","0.8333333333333334","0.8333333333333334","0.3333333333333333","0.16666666666666666","0.5","eggs chorizo olive oil parsley salt"
"Creamy-Baked-Eggs-with-Smoked-Salmon-2022713","0.5","0.16666666666666666","0.6666666666666666","0.16666666666666666","0.16666666666666666","0.0","large eggs smoked salmon shallots unsalted butter dry white wine crème fraîche dill salt black pepper bread"
"Mom_s-Oatmeal-Pancakes-2019156","0.8333333333333334","0.3333333333333333","0.5","0.16666666666666666","0.3333333333333333","0.0","milk oats eggs oil flour wheat germ baking powder salt sugar"
"Avocado-Baked-Eggs-1564295","0.8333333333333334","0.6666666666666666","0.8333333333333334","0.6666666666666666","0.16666666666666666","0.8333333333333334","avocado eggs salt black pepper cayenne pepper bacon bits green onions"
"Texas-Roadhouse-Rolls---Copycat-1531890","0.16666666666666666","0.16666666666666666","0.6666666666666666","0.16666666666666666","0.5","0.0","active dry yeast warm water milk melted butter sugar all-purpose flour eggs salt"
"Popovers-1536867","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.0","eggs milk all-purpose flour kosher salt unsalted butter"
"The-Best-Lemon-Bars-1490037","0.16666666666666666","0.3333333333333333","0.16666666666666666","0.3333333333333333","0.8333333333333334","0.0","butter granulated sugar all-purpose flour eggs white sugar lemon juice"
"Best-Ever-Chip-Dip-1116086","0.3333333333333333","0.6666666666666666","0.6666666666666666","0.16666666666666666","0.3333333333333333","0.0","sour cream mayonnaise dried minced onion dried parsley dried dillweed garlic salt"
"Quick-and-Crispy-Vegetable-Fritters-1581926","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.6666666666666666","0.16666666666666666","0.0","shredded zucchini shredded carrots garlic all-purpose flour large eggs scallions vegetable oil sour cream"
"Sunday-Morning-Chilaquiles-1041952","0.8333333333333334","0.16666666666666666","0.8333333333333334","0.16666666666666666","0.3333333333333333","0.8333333333333334","butter ""Egglands Best® eggs"" ground black pepper oil tortilla chips green onions red enchilada sauce KRAFT Shredded Mozzarella Cheese fresh cilantro avocado"
"Salted-Caramel-Blondies-1915728","0.16666666666666666","0.5","0.3333333333333333","0.0","0.8333333333333334","0.0","unsalted butter brown sugar eggs vanilla salt flour caramel sauce"
"Samoas-Baked-Oatmeal-2015214","0.6666666666666666","0.5","0.6666666666666666","0.16666666666666666","0.5","0.0","milk eggs sugar salt baking powder butter vanilla extract coconut oil oats sweetened coconut flakes caramel sauce chocolate wafer"
"Key-Lime-Pie-2023165","0.5","0.5","0.3333333333333333","0.5","0.8333333333333334","0.0","butter sugar crushed graham crackers large egg yolks sweetened condensed milk lime key lime juice lime zest whipped topping"
"Mandarin-Orange-Curd-2021490","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.6666666666666666","0.0","large eggs mandarin oranges granulated sugar unsalted butter"
"30-Second-Homemade-Honey-Mustard-Sauce-2021055","0.3333333333333333","0.5","0.5","0.16666666666666666","0.8333333333333334","0.6666666666666666","mayonnaise dijon mustard honey"
"Best-Cheesecake-with-Blueberry-Topping-2020410","0.16666666666666666","0.3333333333333333","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.0","butter unsalted butter graham cracker crumbs sugar ground cinnamon salt cream cheese sour cream large eggs grated lemon zest pure vanilla extract boiling water blueberries fresh lemon juice corn starch"
"How-To-Make-A-Custard-Base-For-Ice-Cream-_-Best-Custard-Base-2018821","0.16666666666666666","0.3333333333333333","0.5","0.16666666666666666","0.6666666666666666","0.0","egg yolks granulated sugar whole milk heavy cream salt pure vanilla extract"
"Gnocchi-Closet-Cooking-54963","0.3333333333333333","0.16666666666666666","0.3333333333333333","0.3333333333333333","0.16666666666666666","0.0","russet potatoes eggs flour salt"
"How-To-Make-Swiss-Meringue-Buttercream-2017056","0.5","0.8333333333333334","0.8333333333333334","0.0","0.8333333333333334","0.0","egg whites granulated white sugar butter vanilla extract salt"
"ITALIAN-BAKED-EGGS-2023291","0.16666666666666666","0.16666666666666666","0.5","0.8333333333333334","0.16666666666666666","0.16666666666666666","olive oil chopped green bell pepper yellow onion garlic cloves crushed tomatoes salt pepper eggs shredded mozzarella cheese fresh basil leaves"
"Pimento-Cheese-2022386","0.8333333333333334","0.8333333333333334","0.8333333333333334","0.6666666666666666","0.16666666666666666","0.6666666666666666","sharp cheddar cheese mayonnaise sour cream pimentos fresh lemon juice cayenne pepper garlic powder"
"Fudge-Brownies-for-Two-2022722","0.16666666666666666","0.6666666666666666","0.16666666666666666","0.0","0.8333333333333334","0.0","semi-sweet chocolate morsels unsalted butter cocoa powder sugar large eggs egg yolks vanilla extract salt flour"
"Spinach-and-Swiss-Quiche-2022873","0.8333333333333334","0.5","0.8333333333333334","0.6666666666666666","0.16666666666666666","0.5","ground paprika chili pepper black pepper Frontier® organic ground nutmeg salt pie pastry extra-virgin olive oil frozen chopped spinach green onions red bell pepper eggs egg whites milk cottage cheese shredded swiss cheese"
"Easy-Summer-Tart-1020278","0.16666666666666666","0.3333333333333333","0.16666666666666666","0.3333333333333333","0.6666666666666666","0.0","puff pastry sheets stone fruit honey lemon juice eggs"
"Chocolate-Mousse-2006933","0.16666666666666666","0.3333333333333333","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.0","egg yolks sugar cream rum vanilla chocolate"
"Potato-Croquettes-2024183","0.8333333333333334","0.6666666666666666","0.8333333333333334","0.6666666666666666","0.16666666666666666","0.5","potatoes fresh breadcrumbs large eggs grated parmesan cheese fresh parsley nutmeg sea salt ground white pepper vegetable oil chives garlic"
"Coconut-Flour-Bread-983476","0.5","0.8333333333333334","0.8333333333333334","0.16666666666666666","0.16666666666666666","0.0","coconut flour sea salt baking soda eggs coconut oil"
"Soft-Baked-Zingy-Raspberry-Jam-Cookies-with-Homemade-Raspberry-Sugar-2024636","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.0","unsalted butter granulated sugar large eggs lemon zest milk vanilla extract raspberry jam flour baking powder table salt frozen raspberries powdered sugar whipping cream"
"Obsessively-Good-Avocado-Cucumber-Salad-1066048","0.16666666666666666","0.16666666666666666","0.3333333333333333","0.6666666666666666","0.16666666666666666","0.5","seedless cucumber scallions avocado mayonnaise lime salt hot sauce chopped cilantro"
"Cinnamon-Cream-Cheese-Pastry-Puffs-1584216","0.16666666666666666","0.8333333333333334","0.6666666666666666","0.0","0.8333333333333334","0.0","cream cheese powdered sugar cinnamon butter biscuits eggs coarse sugar"
"Jumbo-Skillet-Apple-Pancake-2021160","0.16666666666666666","0.3333333333333333","0.16666666666666666","0.16666666666666666","0.5","0.0","eggs coconut milk maple syrup almond flour arrowroot starch cinnamon baking powder sea salt coconut oil apples"
"The-Best-Fried-Rice-Youll-ever-make_-1512322","0.6666666666666666","0.3333333333333333","0.8333333333333334","0.8333333333333334","0.3333333333333333","0.16666666666666666","onions carrots celery ribs sugar garlic powder ground ginger red pepper soy sauce frozen peas shredded cabbage green onions bacon eggs cooked rice meat"
"Chocolate-Mint-Snaps-2023950","0.16666666666666666","0.5","0.6666666666666666","0.0","0.8333333333333334","0.0","chocolate shortening sugar eggs corn syrup peppermint extract vanilla flour baking soda salt granulated sugar"
"East-Tennessee-Apple-Stack-Cake-2024741","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.16666666666666666","0.8333333333333334","0.0","self rising flour granulated sugar butter large eggs vanilla flavoring lemon extract ground cinnamon apples"
"Mango-Chipotle-Chicken-Salad-Lettuce-Wraps-2023553","0.8333333333333334","0.6666666666666666","0.8333333333333334","0.6666666666666666","0.5","0.8333333333333334","mayonnaise chipotles in adobo dijon mustard honey lemon juice salt pepper fresh parsley toasted cashews mango boneless skinless chicken breasts butter lettuce"
"Soft-Chocolate-Chip-M_M-Cookies-2023753","0.16666666666666666","0.6666666666666666","0.6666666666666666","0.0","0.8333333333333334","0.0","butter white sugar brown sugar eggs vanilla flour hot water baking soda salt chocolate chips"
"Chocolate-Bundt-Cake-with-Chocolate-Espresso-Glaze-2022773","0.16666666666666666","0.5","0.5","0.16666666666666666","0.8333333333333334","0.16666666666666666","all-purpose flour unsweetened cocoa powder baking soda salt whole milk plain greek yogurt unsalted butter granulated sugar large eggs pure vanilla extract chocolate chips butter espresso powder heavy cream"
"Pumpkin-Pecan-Braid-768347","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.0","solid pack pumpkin brown sugar ground cinnamon ground ginger ground nutmeg eggs chopped pecans Pillsbury™ Refrigerated Crescent Dinner Rolls powdered sugar milk"
"Delicious-Cauliflower-Crust-2015790","0.6666666666666666","0.16666666666666666","0.8333333333333334","0.8333333333333334","0.16666666666666666","0.16666666666666666","cauliflower garlic olive oil salt parmesan cheese mozzarella cheese dried oregano dried basil red pepper flakes pepper eggs"
"Cornmeal-Waffle-2024514","0.6666666666666666","0.16666666666666666","0.8333333333333334","0.16666666666666666","0.5","0.0","yellow cornmeal flour light brown sugar baking powder salt baking soda large eggs buttermilk unsalted butter"
"Coconut-Milk-Flan-1576391","0.3333333333333333","0.5","0.16666666666666666","0.16666666666666666","0.6666666666666666","0.0","large eggs maple syrup coconut milk vanilla salt"
"Mexican-Chocolate-Tres-Leches-Cake-2022267","0.5","0.5","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.8333333333333334","coffee unsalted butter large eggs whole milk pure vanilla extract granulated sugar all-purpose flour unsweetened cocoa powder cinnamon cayenne pepper baking powder baking soda salt sweet chocolate sweetened condensed milk evaporated milk chocolate milk heavy whipping cream cocoa powder"
"Flourless-Chocolate-Cake-2023368","0.8333333333333334","0.8333333333333334","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.0","unsweetened baking chocolate unsweetened cocoa powder coconut oil ground cinnamon sea salt pure vanilla extract honey large eggs"
"Marble-Pound-Cake-2024385","0.3333333333333333","0.5","0.6666666666666666","0.16666666666666666","0.8333333333333334","0.0","butter sugar eggs vanilla pods greek yogurt flour salt baking powder semisweet chocolate granulated sugar hot water vanilla extract"
"Buttermilk-Banana-Cake-Recipe-with-Vanilla-Buttermilk-Glaze-2023454","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.0","all-purpose flour sea salt baking powder baking soda sugar unsalted butter large eggs Rodelle Pure Vanilla Extract bananas buttermilk powdered sugar vanilla bean paste"
"Old-Fashioned-Butter-Cake-2023909","0.8333333333333334","0.16666666666666666","0.8333333333333334","0.16666666666666666","0.8333333333333334","0.0","all-purpose flour granulated sugar baking powder salt milk unsalted butter eggs vanilla"
"Cream-Cheese-Apple-Coffee-Cake-2022275","0.16666666666666666","0.6666666666666666","0.6666666666666666","0.16666666666666666","0.8333333333333334","0.0","butter brown sugar white sugar eggs vegetable oil vanilla flour baking soda baking powder salt cinnamon apples cream cheese"
"Vanilla-Bean-Ice-Cream-2018445","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.6666666666666666","0.0","whole milk heavy cream sugar large egg yolks salt vanilla beans blueberries raspberries"
"Easiest-Oreo-Cheesecake-1613122","0.16666666666666666","0.8333333333333334","0.6666666666666666","0.0","0.8333333333333334","0.0","OREO® Cookies butter cream cheese sugar vanilla extract eggs"
"Sizzling-Salisbury-Steak-2019112","0.16666666666666666","0.6666666666666666","0.5","0.16666666666666666","0.16666666666666666","0.8333333333333334","beef ground beef onions dry bread crumbs eggs salt ground black pepper ketchup worcestershire sauce water"
"Strawberry-Lemon-Cake-Bars-with-Lemon-Glaze-2014580","0.16666666666666666","0.3333333333333333","0.3333333333333333","0.8333333333333334","0.8333333333333334","0.0","butter sugar eggs lemon flour baking powder salt strawberries powdered sugar"
"Chocolate-Mug-Cake-2022122","0.8333333333333334","0.8333333333333334","0.6666666666666666","0.16666666666666666","0.16666666666666666","0.0","salted butter erythritol cocoa powder almond meal coconut flour vanilla extract baking powder eggs Ghirardelli Chocolate heavy whipping cream"
"Chocolate-Sugar-Cookies-2010675","0.16666666666666666","0.6666666666666666","0.16666666666666666","0.0","0.8333333333333334","0.0","flour Dutch-processed cocoa powder salt unsalted butter sugar large eggs vanilla extract"
"Lemon-Curd-2016903","0.16666666666666666","0.3333333333333333","0.16666666666666666","0.5","0.16666666666666666","0.0","unsalted butter Swerve Sweetener large eggs large egg yolks fresh lemon juice grated lemon zest"
"Pancakes-served-with-Caramelised-Nectarines-2021779","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.6666666666666666","0.5","0.0","eggs plain flour milk vegetable oil nectarines unsalted butter runny honey brown sugar orange"
"Lemony-Broccoli-Chicken-Casserole-2019933","0.16666666666666666","0.16666666666666666","0.5","0.8333333333333334","0.16666666666666666","0.0","broccoli florets rice chicken breasts cream of chicken soup mayonnaise lemon juice shredded cheese"
"Whole30-Chicken-Basil-Meatballs-2021755","0.5","0.8333333333333334","0.6666666666666666","0.16666666666666666","0.16666666666666666","0.0","ground chicken eggs onions almond flour garlic fresh basil sea salt black pepper olive oil"
"Prosciutto_-Caramelized-Onion_-and-Parmesan-Braid-2024387","0.8333333333333334","0.8333333333333334","0.8333333333333334","0.16666666666666666","0.16666666666666666","0.0","butter onions garlic balsamic vinegar prosciutto fresh basil mozzarella cheese almond flour salt eggs grated parmesan cheese freshly ground black pepper olive oil"
"Brown-Butter-Sugar-Cookies-2021284","0.16666666666666666","0.5","0.5","0.0","0.8333333333333334","0.0","unsalted butter dark brown sugar vanilla extract eggs flour baking soda salt cream of tartar sea salt flakes"
"Chocolate-Almond-Bars-2020206","0.8333333333333334","0.6666666666666666","0.8333333333333334","0.0","0.8333333333333334","0.0","flour sugar melted butter eggs flavoring baking powder salt sliced almonds mini chocolate chips"
"Eggs-Benedict-with-Easy-Hollandaise-Sauce-2005660","0.6666666666666666","0.8333333333333334","0.8333333333333334","0.16666666666666666","0.16666666666666666","0.8333333333333334","English muffins canadian bacon eggs butter lemon juice cayenne pepper"
"Homemade-Vanilla-Cake-Mix-2021045","0.3333333333333333","0.16666666666666666","0.6666666666666666","0.16666666666666666","0.8333333333333334","0.0","all-purpose flour sugar baking powder salt milk vegetable oil vanilla extract large eggs hot water"
"Korean-Kimchi-Meatloaf-2023551","0.6666666666666666","0.16666666666666666","0.8333333333333334","0.16666666666666666","0.16666666666666666","0.8333333333333334","lean ground beef kimchi onions garlic ginger eggs bread crumbs dried mushrooms fish sauce toasted sesame oil"
"Coconut-Chocolate-Chip-Cookies-2022970","0.3333333333333333","0.8333333333333334","0.8333333333333334","0.16666666666666666","0.8333333333333334","0.0","unsalted butter brown sugar white sugar large eggs vanilla extract all-purpose flour salt baking soda baking powder chocolate chips sweetened coconut flakes"
"Bubble-top-Brioches-2022292","0.3333333333333333","0.6666666666666666","0.8333333333333334","0.16666666666666666","0.3333333333333333","0.0","water whole milk active dry yeast all-purpose flour salt large eggs sugar unsalted butter"
"Thyme-Sweet-Potato-and-Scrambled-Eggs-Hash-2023718","0.6666666666666666","0.3333333333333333","0.3333333333333333","0.8333333333333334","0.16666666666666666","0.0","eggs extra-virgin olive oil garlic chopped onion sweet potatoes kale fresh thyme salt pepper avocado"
"Easy-Coconut-Shrimp-and-Fried-Rice-2024453","0.5","0.16666666666666666","0.8333333333333334","0.8333333333333334","0.3333333333333333","0.16666666666666666","shrimp eggs milk sesame oil chopped onion pineapple red bell pepper green bell pepper frozen peas and carrots garlic cooked rice hoisin sauce water soy sauce"
"Baked-Black-Pepper_-Rosemary-Fries-with-Aioli-2021282","0.8333333333333334","0.5","0.5","0.8333333333333334","0.0","0.16666666666666666","baking potatoes ground black pepper sea salt fresh rosemary egg yolks grapeseed oil mild olive oil English mustard lemon garlic water"
"Crispy-Baked-Cod-Sandwich-2020766","0.3333333333333333","0.16666666666666666","0.6666666666666666","0.6666666666666666","0.16666666666666666","0.8333333333333334","fresh cod flour eggs panko cayenne garlic powder salt pepper hamburger buns cabbage lime mayonnaise ketchup Sriracha chili sauce"
"Grab-_-Go-Granola-Bars-2022108","0.8333333333333334","0.5","0.3333333333333333","0.16666666666666666","0.8333333333333334","0.0","old-fashioned oats shredded wheat walnuts dried fruit ground cinnamon salt large eggs honey vanilla extract chocolate chips"
